X,FILENAME,CONSTITUENCY.NUMBER,POLLING.STATION.NUMBER,STREAM.NUMBER,FIRST.PAGE,DOES.THE.FORM.HAVE.A.SERIAL.NUMBER.,DOES.THE.FORM.HAVE.A.QR.CODE.,DO.THE.CONSTITUENCY..POLLING.STATION..AND.STREAM.DETAILS.IN.THE.FORM.MATCH.THE.ONES.LISTED.ON.THIS.SPREADSHEET.,DO.THE.VOTE.TALLIES.SHOW.ANY.SIGN.OF.CROSSING.OUT.OR.EDITING.,IS.THE.PRESIDING.OFFICER.SIGNATURE.PRESENT.,IS.THE.FIRST.PAGE.STAMPED,SECOND.PAGE,IS.THE.DEPUTY.PRESIDING.OFFICER.SIGNITURE.PRESENT.,ARE.THE.PRESIDING.AND.DEPUTY.PRESIDING.OFFICER.SIGNATURES.DIFFERENT.,IS.THERE.AT.LEAST.ONE.CANDIDATE.CANDIDATE.AGENT.LISTED.,IS.THERE.AT.LEAST.ONE.SIGNITURE.OF.A.CANDIDATE.CANDIDATE.AGENT.,FOR.EACH.LISTED.CANDIDATE.CANDIDATE.AGENT..IS.THERE.A.SIGNATURE.,DO.THE.CANDIDATE.CANDIDATE.AGENT.SIGNATURES.APPEAR.DIFFERENT.,IS.ANYTHING.WRITTEN.IN.THE..REASONS.FOR.REFUSAL.TO.SIGN..COLUMN.,IS.THE.SECOND.PAGE.STAMPED.,DID.THE.PRESIDING.OFFICER.GIVE.ANY.COMMENT.,IS.THE.SECOND.PAGE.MISSING.,DID.THE.DOCUMENT.SCAN.CORRECTLY.,TALLIES.EDITED,EDITED.RESULTS
Final,041-236-1179-080-1.pdf,236,80,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-236-1179-084-1.pdf,236,84,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,041-236-1180-093-1.pdf,236,93,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,041-237-1181-002-1.pdf,237,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,041-237-1181-005-1.pdf,237,5,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-237-1181-013-1.pdf,237,13,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,041-237-1181-018-1.pdf,237,18,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,041-237-1181-027-1.pdf,237,27,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-237-1181-029-1.pdf,237,29,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,041-237-1182-035-1.pdf,237,35,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,041-237-1182-049-1.pdf,237,49,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-237-1183-052-1.pdf,237,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-237-1184-078-1.pdf,237,78,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-237-1185-065-1.pdf,237,65,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,041-237-1185-082-1.pdf,237,82,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-238-1186-003-1.pdf,238,3,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-238-1186-004-1.pdf,238,4,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-238-1186-009-3.pdf,238,9,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-238-1186-013-1.pdf,238,13,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-238-1187-015-1.pdf,238,15,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,0
Final,042-238-1187-028-1.pdf,238,28,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,042-238-1188-031-3.pdf,238,31,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-238-1189-036-1.pdf,238,36,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-238-1190-037-1.pdf,238,37,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-238-1190-041-1.pdf,238,41,1,NA,0,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-239-1191-003-1.pdf,239,3,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-239-1191-005-1.pdf,239,5,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,042-239-1191-006-1.pdf,239,6,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-239-1191-007-2.pdf,239,7,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-239-1191-013-1.pdf,239,13,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,042-239-1192-020-1.pdf,239,20,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,042-239-1192-022-2.pdf,239,22,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,042-239-1193-036-1.pdf,239,36,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,1
Final,042-239-1194-041-1.pdf,239,41,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1196-005-2.pdf,240,5,2,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-240-1196-008-2.pdf,240,8,2,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,1,1
Final,042-240-1196-009-1.pdf,240,9,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1196-009-2.pdf,240,9,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1196-009-3.pdf,240,9,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1196-011-3.pdf,240,11,3,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-240-1197-014-1.pdf,240,14,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,042-240-1198-016-4.pdf,240,16,4,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-240-1198-019-1.pdf,240,19,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1198-020-1.pdf,240,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1198-023-1.pdf,240,23,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,0,1,0,0
Final,042-240-1199-025-5.pdf,240,25,5,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-240-1199-036-2.pdf,240,36,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1200-042-2.pdf,240,42,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,042-240-1201-043-4.pdf,240,43,4,NA,1,1,1,0,1,0,NA,0,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-240-1201-045-1.pdf,240,45,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-241-1203-027-1.pdf,241,27,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-241-1203-028-1.pdf,241,28,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-241-1203-035-2.pdf,241,35,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-241-1204-041-1.pdf,241,41,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-241-1204-045-1.pdf,241,45,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-241-1204-054-1.pdf,241,54,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-241-1205-066-1.pdf,241,66,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-242-1207-039-1.pdf,242,39,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-242-1208-040-2.pdf,242,40,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-242-1208-044-1.pdf,242,44,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,0,0,1,1,0,1,0,1
Final,042-242-1208-048-1.pdf,242,48,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-242-1208-052-1.pdf,242,52,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,0,0
Final,042-242-1208-055-1.pdf,242,55,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-242-1209-067-1.pdf,242,67,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-242-1209-068-1.pdf,242,68,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,1
Final,042-242-1209-069-1.pdf,242,69,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,042-242-1209-074-1.pdf,242,74,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,042-242-1210-087-1.pdf,242,87,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,042-243-1211-005-1.pdf,243,5,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-243-1212-017-1.pdf,243,17,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-243-1212-019-1.pdf,243,19,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-243-1213-028-1.pdf,243,28,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-243-1213-039-1.pdf,243,39,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-243-1213-049-1.pdf,243,49,1,NA,1,1,1,1,1,1,NA,0,1,0,0,0,0,0,0,1,0,1,0,1
Final,042-243-1214-059-1.pdf,243,59,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-243-1214-063-1.pdf,243,63,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,042-243-1214-065-1.pdf,243,65,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,042-243-1215-068-1.pdf,243,68,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,042-243-1215-070-1.pdf,243,70,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-243-1215-081-1.pdf,243,81,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-243-1215-085-1.pdf,243,85,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,042-243-1215-087-1.pdf,243,87,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-244-1216-008-1.pdf,244,8,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,042-244-1216-013-1.pdf,244,13,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,1,0,1,0,1,0,0
Final,042-244-1216-015-1.pdf,244,15,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-244-1217-019-1.pdf,244,19,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-244-1217-028-1.pdf,244,28,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-244-1218-052-1.pdf,244,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,042-244-1218-057-1.pdf,244,57,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,1
Final,042-244-1218-062-1.pdf,244,62,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,042-244-1219-076-1.pdf,244,76,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,042-244-1219-081-1.pdf,244,81,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-244-1219-085-1.pdf,244,85,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-244-1220-095-1.pdf,244,95,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,042-244-1220-096-2.pdf,244,96,2,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,042-244-1220-100-1.pdf,244,100,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-245-1222-022-2.pdf,245,22,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-245-1222-029-1.pdf,245,29,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-245-1223-033-1.pdf,245,33,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-245-1223-039-1.pdf,245,39,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-245-1223-042-1.pdf,245,42,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-245-1223-049-1.pdf,245,49,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-246-1228-052-1.pdf,246,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-246-1229-064-1.pdf,246,64,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-246-1229-069-1.pdf,246,69,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1230-004-1.pdf,247,4,1,NA,1,1,1,0,1,0,NA,1,1,0,0,0,0,0,1,0,0,1,0,0
Final,043-247-1230-006-1.pdf,247,6,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1230-023-1.pdf,247,23,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1231-026-1.pdf,247,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,043-247-1231-030-1.pdf,247,30,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1231-035-1.pdf,247,35,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1231-048-1.pdf,247,48,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,043-247-1232-052-1.pdf,247,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1233-072-1.pdf,247,72,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,043-247-1233-077-1.pdf,247,77,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,043-247-1234-095-1.pdf,247,95,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,043-247-1234-099-1.pdf,247,99,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1235-118-1.pdf,247,118,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-247-1235-123-1.pdf,247,123,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,1
Final,043-247-1235-124-1.pdf,247,124,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-247-1236-145-1.pdf,247,145,1,NA,1,1,1,1,0,1,NA,0,0,1,1,1,1,0,1,1,0,1,0,1
Final,043-248-1239-036-1.pdf,248,36,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-248-1239-047-1.pdf,248,47,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,0
Final,043-248-1239-061-1.pdf,248,61,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-248-1240-077-1.pdf,248,77,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,043-248-1240-089-1.pdf,248,89,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-248-1240-091-1.pdf,248,91,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,043-249-1241-012-3.pdf,249,12,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-249-1242-024-1.pdf,249,24,1,NA,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,043-249-1242-025-2.pdf,249,25,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-249-1242-032-1.pdf,249,32,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-249-1243-045-1.pdf,249,45,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-249-1244-050-2.pdf,249,50,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-249-1244-058-1.pdf,249,58,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-250-1245-002-1.pdf,250,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,043-250-1245-006-1.pdf,250,6,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,1
Final,043-250-1245-021-1.pdf,250,21,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,043-250-1245-024-1.pdf,250,24,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,043-250-1245-025-1.pdf,250,25,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,0
Final,043-250-1246-033-1.pdf,250,33,1,NA,1,1,1,0,0,1,NA,0,0,1,1,1,1,0,0,0,0,1,1,1
Final,043-250-1246-038-1.pdf,250,38,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,043-250-1247-047-1.pdf,250,47,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,043-251-1252-010-1.pdf,251,10,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1252-016-1.pdf,251,16,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1252-026-1.pdf,251,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1253-033-1.pdf,251,33,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1253-035-1.pdf,251,35,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,043-251-1253-046-1.pdf,251,46,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1254-062-2.pdf,251,62,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1254-068-2.pdf,251,68,2,NA,1,1,1,0,1,1,NA,1,0,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1254-070-1.pdf,251,70,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1255-089-1.pdf,251,89,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-251-1255-097-1.pdf,251,97,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,1,1,1,0,1,0,0
Final,043-251-1256-105-1.pdf,251,105,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,043-251-1256-115-1.pdf,251,115,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,043-252-1257-016-1.pdf,252,16,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-252-1257-023-1.pdf,252,23,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,043-252-1257-026-1.pdf,252,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,043-252-1257-030-1.pdf,252,30,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-252-1258-034-1.pdf,252,34,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-252-1258-049-1.pdf,252,49,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-252-1259-067-1.pdf,252,67,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,043-252-1259-078-1.pdf,252,78,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,043-252-1260-096-1.pdf,252,96,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-253-1261-009-1.pdf,253,9,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-253-1261-012-1.pdf,253,12,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,044-253-1262-014-1.pdf,253,14,1,NA,1,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,1,1
Final,044-253-1262-015-1.pdf,253,15,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-253-1262-019-1.pdf,253,19,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,044-253-1263-025-1.pdf,253,25,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,044-253-1263-027-1.pdf,253,27,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,044-253-1264-048-1.pdf,253,48,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,044-253-1264-063-1.pdf,253,63,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-254-1266-019-1.pdf,254,19,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-254-1266-025-1.pdf,254,25,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,044-254-1266-026-1.pdf,254,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-254-1267-046-1.pdf,254,46,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,044-254-1267-053-1.pdf,254,53,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-254-1267-054-1.pdf,254,54,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,044-254-1268-058-1.pdf,254,58,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,044-254-1268-065-2.pdf,254,65,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-254-1268-068-1.pdf,254,68,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-255-1269-003-1.pdf,255,3,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,044-255-1269-006-1.pdf,255,6,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-255-1269-009-1.pdf,255,9,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-255-1270-014-1.pdf,255,14,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,044-255-1270-019-2.pdf,255,19,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-255-1270-020-1.pdf,255,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,044-255-1270-022-1.pdf,255,22,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-255-1271-034-1.pdf,255,34,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,044-255-1271-038-1.pdf,255,38,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-256-1273-017-1.pdf,256,17,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,044-256-1275-032-1.pdf,256,32,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,1
Final,044-256-1276-039-1.pdf,256,39,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
